label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
4,0.43535611033439636,0.5589156150817871,1.0168888309181057e-07,0.4206090569496155,0.5333698987960815,-0.010326332412660122,0.4078889489173889,0.5026466846466064,-0.01726677268743515,0.3983609080314636,0.4774949550628662,-0.023342132568359375,0.3904597759246826,0.4580196142196655,-0.029680032283067703,0.43160292506217957,0.45956170558929443,-0.012035349383950233,0.4258344769477844,0.41949591040611267,-0.020129172131419182,0.42222365736961365,0.3942400813102722,-0.026797078549861908,0.41990387439727783,0.3730986714363098,-0.031605836004018784,0.44534188508987427,0.45832550525665283,-0.012472868897020817,0.4478537142276764,0.41394931077957153,-0.019079355522990227,0.4489698112010956,0.38568171858787537,-0.024505726993083954,0.4502318203449249,0.36214882135391235,-0.02868911810219288,0.4568260908126831,0.4688222110271454,-0.014204481616616249,0.4644182324409485,0.4302629828453064,-0.021137481555342674,0.468719482421875,0.4044017493724823,-0.026636861264705658,0.4721454977989197,0.3819512128829956,-0.030679890885949135,0.46625667810440063,0.4878770112991333,-0.016823746263980865,0.478251576423645,0.464913934469223,-0.02298048511147499,0.48554959893226624,0.44945499300956726,-0.026193052530288696,0.4913363754749298,0.4342190623283386,-0.02850087732076645
4,0.4283640682697296,0.5541122555732727,9.86990471574245e-08,0.4114495813846588,0.5375617742538452,-0.008521574549376965,0.39639371633529663,0.510256826877594,-0.014050062745809555,0.38540589809417725,0.48770633339881897,-0.018865210935473442,0.3740467131137848,0.4737378656864166,-0.024046244099736214,0.41706353425979614,0.4628683030605316,-0.011025955900549889,0.40892815589904785,0.42601197957992554,-0.018517006188631058,0.40393421053886414,0.4030050039291382,-0.024497125297784805,0.4002690315246582,0.38335031270980835,-0.028906237334012985,0.43069201707839966,0.4580967128276825,-0.01256202720105648,0.4299819767475128,0.4125085473060608,-0.018650028854608536,0.429708868265152,0.38399285078048706,-0.023700298741459846,0.42974862456321716,0.35960960388183594,-0.02755102701485157,0.4433998465538025,0.46511542797088623,-0.01511681079864502,0.44866377115249634,0.42390161752700806,-0.022533217445015907,0.45187175273895264,0.397846519947052,-0.027839701622724533,0.45416826009750366,0.3742707669734955,-0.031528789550065994,0.4550513029098511,0.48120149970054626,-0.018254438415169716,0.46570730209350586,0.4549543261528015,-0.02528282441198826,0.47250449657440186,0.43847712874412537,-0.028266197070479393,0.4775804281234741,0.4224666953086853,-0.03022078424692154
4,0.41644442081451416,0.5654368996620178,6.427703169720189e-08,0.40010204911231995,0.5634494423866272,-0.01339949481189251,0.38059139251708984,0.5552113652229309,-0.023977525532245636,0.3633836507797241,0.5469164848327637,-0.03298958018422127,0.3478859066963196,0.5425693988800049,-0.04251362755894661,0.39083006978034973,0.49676674604415894,-0.022637421265244484,0.3722301125526428,0.47077035903930664,-0.03231929987668991,0.3607489764690399,0.45667922496795654,-0.0394139438867569,0.3518434166908264,0.44316932559013367,-0.0444510392844677,0.40188688039779663,0.48054245114326477,-0.021455110982060432,0.3871571123600006,0.4413580894470215,-0.030385443940758705,0.37834516167640686,0.41654783487319946,-0.03625679388642311,0.37171944975852966,0.3953840732574463,-0.04096073657274246,0.41432321071624756,0.47692176699638367,-0.020889200270175934,0.40670284628868103,0.4353751540184021,-0.0293293260037899,0.40218186378479004,0.4097730219364166,-0.03488168120384216,0.3981311321258545,0.3875761330127716,-0.03892521932721138,0.4273949861526489,0.48188552260398865,-0.021138763055205345,0.4298397898674011,0.44817546010017395,-0.027867993339896202,0.43196743726730347,0.42846769094467163,-0.03096526488661766,0.4331640601158142,0.4110725522041321,-0.03326519951224327
4,0.4127115309238434,0.5557066798210144,7.474285013131521e-08,0.39620015025138855,0.5682974457740784,-0.012910585850477219,0.37588709592819214,0.5725371837615967,-0.021847538650035858,0.3582611680030823,0.5724037289619446,-0.02908288687467575,0.3426918685436249,0.5742570757865906,-0.03676575422286987,0.38099271059036255,0.5184557437896729,-0.021429788321256638,0.35724523663520813,0.5029616951942444,-0.030957745388150215,0.3430292010307312,0.49142947793006897,-0.03748029097914696,0.3317166566848755,0.4801884591579437,-0.04227089136838913,0.3889726996421814,0.4972560703754425,-0.020937692373991013,0.3690107464790344,0.4658927023410797,-0.029381368309259415,0.35756275057792664,0.44474121928215027,-0.03501521423459053,0.3488207459449768,0.42580506205558777,-0.03961001709103584,0.4001678228378296,0.48637571930885315,-0.021204233169555664,0.3875870704650879,0.4518909156322479,-0.030021242797374725,0.38024285435676575,0.42951181530952454,-0.03525182977318764,0.3736787736415863,0.4089074432849884,-0.03913797438144684,0.41338837146759033,0.48329129815101624,-0.022284571081399918,0.4113747179508209,0.45376425981521606,-0.02991940639913082,0.4111572206020355,0.434578537940979,-0.033172428607940674,0.41035181283950806,0.41654467582702637,-0.035642217844724655
4,0.4106651246547699,0.5600815415382385,7.564269566273651e-08,0.3930342197418213,0.5729801654815674,-0.01290728710591793,0.37309348583221436,0.5748910903930664,-0.021397020667791367,0.35546329617500305,0.5706014037132263,-0.028269438073039055,0.3391881585121155,0.5705004334449768,-0.03544388711452484,0.3783334493637085,0.5170862674713135,-0.01943902112543583,0.356927752494812,0.5008319616317749,-0.028659289702773094,0.3437184691429138,0.49019211530685425,-0.03521837294101715,0.3328298330307007,0.47988361120224,-0.039985526353120804,0.3872276842594147,0.4968678057193756,-0.018984902650117874,0.3694038987159729,0.4655855894088745,-0.026697680354118347,0.3586474657058716,0.44501590728759766,-0.03227505460381508,0.3500746488571167,0.4257514774799347,-0.036900829523801804,0.39874476194381714,0.4868994653224945,-0.019432807341217995,0.3866521418094635,0.4514164328575134,-0.02815154381096363,0.3796502947807312,0.4287430942058563,-0.033246900886297226,0.3732379078865051,0.4081113338470459,-0.036992147564888,0.4121778607368469,0.4852052628993988,-0.020713001489639282,0.41066282987594604,0.454942524433136,-0.02859042026102543,0.4101827144622803,0.43530169129371643,-0.031835202127695084,0.4091244041919708,0.41699713468551636,-0.0341704785823822
4,0.3973226547241211,0.566085696220398,1.75776136757122e-07,0.3781760632991791,0.5491699576377869,-0.011011647991836071,0.3615916967391968,0.5228667855262756,-0.017390677705407143,0.34754544496536255,0.5002593398094177,-0.022422127425670624,0.3345767557621002,0.48275527358055115,-0.027844853699207306,0.3814641535282135,0.47883304953575134,-0.016963519155979156,0.36931389570236206,0.43972283601760864,-0.026237791404128075,0.3614254593849182,0.4150749444961548,-0.03267892822623253,0.35518118739128113,0.39230287075042725,-0.03764509782195091,0.3959996998310089,0.4727775454521179,-0.017873451113700867,0.3929634094238281,0.4267467260360718,-0.02655281499028206,0.3903980553150177,0.39661940932273865,-0.03285425156354904,0.38822147250175476,0.36964789032936096,-0.03774967044591904,0.4095005393028259,0.4791901707649231,-0.019669149070978165,0.41171467304229736,0.43733230233192444,-0.029868537560105324,0.41214221715927124,0.4090501368045807,-0.03561079874634743,0.41178929805755615,0.38337984681129456,-0.03952619805932045,0.4219592809677124,0.4939475953578949,-0.02199435420334339,0.42884552478790283,0.4675796627998352,-0.032110992819070816,0.4324027895927429,0.44868600368499756,-0.0360766164958477,0.43454745411872864,0.42983412742614746,-0.03862530738115311
4,0.39613062143325806,0.565852165222168,1.0725786125931336e-07,0.3779515027999878,0.5478391051292419,-0.010498909279704094,0.3617098331451416,0.5217112898826599,-0.017944682389497757,0.34856554865837097,0.49956339597702026,-0.024362191557884216,0.336122989654541,0.4830229580402374,-0.031112823635339737,0.38169530034065247,0.4776128828525543,-0.015368371270596981,0.36974695324897766,0.43934375047683716,-0.025557152926921844,0.3619619607925415,0.41493913531303406,-0.033029478043317795,0.3557717502117157,0.39285939931869507,-0.038313254714012146,0.39578571915626526,0.472434937953949,-0.01667211204767227,0.3926827013492584,0.4264061450958252,-0.025567641481757164,0.3904341459274292,0.3965807855129242,-0.032091155648231506,0.3885304033756256,0.37005525827407837,-0.03669006749987602,0.40921297669410706,0.47953104972839355,-0.01896928995847702,0.4106844663619995,0.43716996908187866,-0.028181960806250572,0.4117606580257416,0.4099375009536743,-0.03325089439749718,0.4122196435928345,0.3847725987434387,-0.036458052694797516,0.4216538071632385,0.49558281898498535,-0.021952256560325623,0.4272901117801666,0.4667709171772003,-0.02974773570895195,0.4307152032852173,0.44809815287590027,-0.03218874707818031,0.4331502318382263,0.43022090196609497,-0.033536724746227264
4,0.39447134733200073,0.5504967570304871,1.0311552500752441e-07,0.3806263506412506,0.5193578600883484,-0.00521480618044734,0.37431031465530396,0.481122225522995,-0.007402978837490082,0.3714028596878052,0.454199880361557,-0.009656509384512901,0.36916008591651917,0.4325276017189026,-0.01217788178473711,0.3950597941875458,0.4481607675552368,-0.004177198279649019,0.3952622711658478,0.40571078658103943,-0.0107797896489501,0.3951238989830017,0.3794972598552704,-0.016381336376070976,0.3955056369304657,0.3572399318218231,-0.020454151555895805,0.40597793459892273,0.45267143845558167,-0.006785665638744831,0.41230136156082153,0.40826788544654846,-0.011911224573850632,0.4163637161254883,0.38000160455703735,-0.01749151200056076,0.41995903849601746,0.355993390083313,-0.021644512191414833,0.4146232604980469,0.46585726737976074,-0.010421892628073692,0.42290422320365906,0.4278562068939209,-0.015864558517932892,0.42847758531570435,0.40309053659439087,-0.020691243931651115,0.4330237805843353,0.3812956213951111,-0.024273792281746864,0.4211893379688263,0.48585450649261475,-0.014597764238715172,0.42826423048973083,0.4621788561344147,-0.01976756565272808,0.4325847923755646,0.44639456272125244,-0.021958550438284874,0.436463326215744,0.43180468678474426,-0.023518994450569153
4,0.39548543095588684,0.5514698028564453,5.6190806674294436e-08,0.38450202345848083,0.5201666355133057,-0.002138627925887704,0.3840325176715851,0.48359963297843933,-0.0021665419917553663,0.38613274693489075,0.4603712260723114,-0.002788341837003827,0.3901973068714142,0.4457955062389374,-0.0036639533936977386,0.40643805265426636,0.4529242515563965,0.0011690551182255149,0.41122761368751526,0.41511452198028564,-0.003527649212628603,0.4137226343154907,0.3908563256263733,-0.0078087737783789635,0.4159921109676361,0.3716067969799042,-0.01107935793697834,0.41500943899154663,0.4577621817588806,-0.0023287488147616386,0.42431727051734924,0.4163000285625458,-0.006422114558517933,0.43029850721359253,0.3896671235561371,-0.010634098201990128,0.4353773593902588,0.3685692846775055,-0.013626491650938988,0.42082732915878296,0.46994325518608093,-0.006872246507555246,0.43119075894355774,0.4309753179550171,-0.011776980943977833,0.43804359436035156,0.4072212874889374,-0.01569695770740509,0.44411060214042664,0.3868119716644287,-0.018463797867298126,0.4241815507411957,0.48847952485084534,-0.011805178597569466,0.43077874183654785,0.4630865454673767,-0.017084680497646332,0.43518099188804626,0.44508180022239685,-0.019584961235523224,0.4394013285636902,0.42901530861854553,-0.021294670179486275
4,0.40153035521507263,0.5528470873832703,6.859625045763096e-08,0.3906627595424652,0.5232036113739014,-0.0018017430556938052,0.3911312222480774,0.48927322030067444,-0.0019299909472465515,0.39392584562301636,0.4671682119369507,-0.0026040447410196066,0.3979846239089966,0.4520508944988251,-0.0036162175238132477,0.4122229516506195,0.4608743488788605,-0.00022472700220532715,0.41859060525894165,0.42557644844055176,-0.005419979803264141,0.4216746389865875,0.4014401137828827,-0.010017595253884792,0.4243696331977844,0.3821186423301697,-0.013411491177976131,0.41955557465553284,0.4646567106246948,-0.0035343554336577654,0.4301079213619232,0.42479780316352844,-0.008071981370449066,0.43688932061195374,0.39816445112228394,-0.012734097428619862,0.4426933825016022,0.37628453969955444,-0.016162117943167686,0.4241402745246887,0.47428420186042786,-0.007688608486205339,0.4358217716217041,0.43716052174568176,-0.012654091231524944,0.44345811009407043,0.4137268364429474,-0.01737155020236969,0.4500294625759125,0.3947089910507202,-0.02074236236512661,0.4262137711048126,0.48952189087867737,-0.012131168507039547,0.4333333373069763,0.4659287929534912,-0.016988983377814293,0.4379177391529083,0.44848400354385376,-0.019987987354397774,0.44210371375083923,0.43372297286987305,-0.022237610071897507
